location,shell,proxy,value,std
Franchthi,FR-P_G,mg_ca,0.732069643,0.021096993
Franchthi,FR-P_G,mg_ca,0.737399993,0.020565719
Franchthi,FR-P_G,mg_ca,0.784283545,0.019917877
Franchthi,FR-P_G,mg_ca,0.739556143,0.029000884
Franchthi,FR-P_G,mg_ca,0.731607862,0.020059159
Franchthi,FR-P_G,mg_ca,0.662580135,0.018317753
Franchthi,FR-P_G,mg_ca,0.649715528,0.021524341
Franchthi,FR-P_G,mg_ca,0.70441422,0.024647101
Franchthi,FR-P_G,mg_ca,0.671653268,0.018810222
Franchthi,FR-P_G,mg_ca,0.649331821,0.022686028
Franchthi,FR-P_G,mg_ca,0.645270645,0.021726841
Franchthi,FR-P_G,mg_ca,0.719550306,0.120838008
Franchthi,FR-P_G,mg_ca,0.771513065,0.222259396
Franchthi,FR-P_G,mg_ca,0.685847852,0.171528125
Franchthi,FR-P_G,mg_ca,0.62748901,0.018822634
Franchthi,FR-P_G,mg_ca,0.622298565,0.021047579
Franchthi,FR-P_G,mg_ca,0.662873465,0.027805561
Franchthi,FR-P_G,mg_ca,0.671289016,0.024164634
Franchthi,FR-P_G,mg_ca,0.647228051,0.018873381
Franchthi,FR-P_G,mg_ca,0.664966334,0.018500417
Franchthi,FR-P_G,mg_ca,0.654819276,0.015462003
Franchthi,FR-P_G,mg_ca,0.736639422,0.011950923
Franchthi,FR-P_G,mg_ca,0.719324771,0.0124577
Franchthi,FR-P_G,mg_ca,0.789507566,0.019049383
Franchthi,FR-P_G,mg_ca,0.788914517,0.020310216
Franchthi,FR-P_G,mg_ca,0.745148204,0.018907994
Franchthi,FR-P_G,mg_ca,0.727872769,0.024183191
Franchthi,FR-P_H,d18o,0.91,0.07
Franchthi,FR-P_H,d18o,1.17,0.08
Franchthi,FR-P_H,d18o,1.25,0.06
Franchthi,FR-P_H,d18o,1.34,0.09
Franchthi,FR-P_H,d18o,1.57,0.05
Franchthi,FR-P_H,d18o,1.59,0.06
Franchthi,FR-P_H,d18o,1.52,0.07
Franchthi,FR-P_H,d18o,1.54,0.07
Franchthi,FR-P_H,d18o,1.62,0.09
Franchthi,FR-P_H,d18o,1.71,0.09
Franchthi,FR-P_H,d18o,1.51,0.06
Franchthi,FR-P_H,d18o,0.74,0.08
Franchthi,FR-P_H,d18o,-0.34,0.06
Franchthi,FR-P_H,d18o,-0.41,0.10
Franchthi,FR-P_H,d18o,-0.63,0.07
Franchthi,FR-P_H,d18o,-0.65,0.08
Franchthi,FR-P_H,mg_ca,0.642587877,0.016251808
Franchthi,FR-P_H,mg_ca,0.603823138,0.020519981
Franchthi,FR-P_H,mg_ca,0.5974395,0.02519375
Franchthi,FR-P_H,mg_ca,0.596971754,0.024964463
Franchthi,FR-P_H,mg_ca,0.592533662,0.015812046
Franchthi,FR-P_H,mg_ca,0.62615026,0.034357981
Franchthi,FR-P_H,mg_ca,0.631191722,0.011121993
Franchthi,FR-P_H,mg_ca,0.637872565,0.029828077
Franchthi,FR-P_H,mg_ca,0.608615496,0.022678767
Franchthi,FR-P_H,mg_ca,0.556128465,0.02027412
Franchthi,FR-P_H,mg_ca,0.59278918,0.019043141
Franchthi,FR-P_H,mg_ca,0.586716745,0.01755799
Franchthi,FR-P_H,mg_ca,0.624742224,0.024422655
Franchthi,FR-P_H,mg_ca,0.674260248,0.029071927
Franchthi,FR-P_H,mg_ca,0.655969699,0.011513293
Franchthi,FR-P_H,mg_ca,0.644320073,0.03339063
Franchthi,FR-P_H,mg_ca,0.612639296,0.014411668
Franchthi,FR-P_H,mg_ca,0.599716898,0.019061419
Franchthi,FR-P_H,mg_ca,0.580991663,0.024752901
Franchthi,FR-P_H,mg_ca,0.607574364,0.033899284
Franchthi,FR-P_H,mg_ca,0.627781789,0.025804103
Franchthi,FR-P_H,mg_ca,0.638361027,0.028356582
Franchthi,FR-P_H,mg_ca,0.589471902,0.018065656
Franchthi,FR-P_H,mg_ca,0.623709672,0.026729778
Franchthi,FR-P_H,mg_ca,0.734416487,0.039914084
Franchthi,FR-P_H,mg_ca,0.719144079,0.01137619
Franchthi,FR-P_H,mg_ca,0.713620662,0.027379011
Franchthi,FR-P_H,mg_ca,0.761420158,0.016791576
Franchthi,FR-P_H,mg_ca,0.781257927,0.029877042
Franchthi,FR-P_H,mg_ca,0.741437129,0.015959792
Franchthi,FR-P_H,mg_ca,0.736486708,0.023645648
Franchthi,FR-P_H,mg_ca,0.767836266,0.027780023
Franchthi,FR-P_H,mg_ca,0.764026624,0.021001588
Franchthi,FR-P_H,mg_ca,0.797840574,0.035508453
Franchthi,FR-P_H,mg_ca,0.760080296,0.023520444
Franchthi,FR-P_H,mg_ca,0.805673507,0.045155046
Franchthi,FR-P_H,mg_ca,0.833590085,0.012533696
Franchthi,FR-P_H,mg_ca,0.870939109,0.021384107
Franchthi,FR-P_H,mg_ca,0.908605564,0.024306325
Franchthi,FR-P_H,mg_ca,0.891143564,0.044131748
Franchthi,FR-P_H,mg_ca,0.908731118,0.028117613
Franchthi,FR-P_H,mg_ca,0.921923916,0.034734828
Franchthi,FR-P_I,d18o,0.84,0.05
Franchthi,FR-P_I,d18o,1.09,0.06
Franchthi,FR-P_I,d18o,0.73,0.07
Franchthi,FR-P_I,d18o,0.79,0.09
Franchthi,FR-P_I,d18o,0.75,0.07
Franchthi,FR-P_I,d18o,0.95,0.07
Franchthi,FR-P_I,d18o,1.21,0.10
Franchthi,FR-P_I,d18o,1.28,0.08
Franchthi,FR-P_I,d18o,1.01,0.05
Franchthi,FR-P_I,d18o,0.32,0.08
Franchthi,FR-P_I,d18o,1.14,0.09
Franchthi,FR-P_I,d18o,0.51,0.06
Franchthi,FR-P_I,d18o,-0.20,0.12
Franchthi,FR-P_I,d18o,0.54,0.09
Franchthi,FR-P_I,d18o,0.20,0.07
Franchthi,FR-P_I,d18o,0.47,0.05
Franchthi,FR-P_I,d18o,0.09,0.07
Franchthi,FR-P_I,d18o,0.40,0.05
Franchthi,FR-P_I,d18o,0.43,0.09
Franchthi,FR-P_I,d18o,0.83,0.06
Franchthi,FR-P_I,d18o,1.00,0.10
Franchthi,FR-P_I,d18o,1.24,0.08
Franchthi,FR-P_I,d18o,1.46,0.07
Franchthi,FR-P_I,d18o,1.16,0.09
Franchthi,FR-P_I,d18o,1.60,0.07
Franchthi,FR-P_I,d18o,1.35,0.09
Franchthi,FR-P_I,d18o,1.19,0.05
Franchthi,FR-P_I,d18o,1.21,0.09
Franchthi,FR-P_I,d18o,1.03,0.06
Franchthi,FR-P_I,d18o,0.96,0.12
Franchthi,FR-P_I,d18o,1.09,0.06
Franchthi,FR-P_I,d18o,0.97,0.05
Franchthi,FR-P_I,d18o,0.63,0.09
Franchthi,FR-P_I,d18o,0.79,0.08
Franchthi,FR-P_I,d18o,0.89,0.07
Franchthi,FR-P_I,d18o,0.42,0.09
Franchthi,FR-P_I,d18o,0.28,0.10
Franchthi,FR-P_I,d18o,-0.17,0.09
Franchthi,FR-P_I,mg_ca,0.731487248,0.078511144
Franchthi,FR-P_I,mg_ca,0.734699898,0.073968048
Franchthi,FR-P_I,mg_ca,0.73782371,0.042153815
Franchthi,FR-P_I,mg_ca,0.704926184,0.025265094
Franchthi,FR-P_I,mg_ca,0.689611756,0.031464317
Franchthi,FR-P_I,mg_ca,0.694853127,0.041694178
Franchthi,FR-P_I,mg_ca,0.677191542,0.042508862
Franchthi,FR-P_I,mg_ca,0.683101977,0.030297056
Franchthi,FR-P_I,mg_ca,0.673196527,0.02922143
Franchthi,FR-P_I,mg_ca,0.771246047,0.164234773
Franchthi,FR-P_I,mg_ca,0.688041523,0.027177825
Franchthi,FR-P_I,mg_ca,0.726051796,0.044160472
Franchthi,FR-P_I,mg_ca,0.708986817,0.025669223
Franchthi,FR-P_I,mg_ca,0.697481753,0.034015619
Franchthi,FR-P_I,mg_ca,0.720287683,0.025801294
Franchthi,FR-P_I,mg_ca,0.706300589,0.023190733
Franchthi,FR-P_I,mg_ca,0.753788427,0.042059395
Franchthi,FR-P_I,mg_ca,0.76923339,0.015891877
Franchthi,FR-P_I,mg_ca,0.855158545,0.029329033
Franchthi,FR-P_I,mg_ca,0.902328938,0.018587932
Franchthi,FR-P_I,mg_ca,0.936338032,0.054214315
Franchthi,FR-P_I,mg_ca,0.872248157,0.034294817
Franchthi,FR-P_I,mg_ca,0.936015627,0.027764034
Franchthi,FR-P_I,mg_ca,0.907114247,0.02043163
Franchthi,FR-P_I,mg_ca,0.818997833,0.019174352
Franchthi,FR-P_I,mg_ca,0.823358088,0.020642579
Franchthi,FR-P_I,mg_ca,0.792473213,0.030582157
Franchthi,FR-P_I,mg_ca,0.771646307,0.02520483
Franchthi,FR-P_I,mg_ca,0.714100165,0.020125892
Franchthi,FR-P_I,mg_ca,0.68853663,0.010757048
Franchthi,FR-P_I,mg_ca,0.729608049,0.02479377
Franchthi,FR-P_I,mg_ca,0.746853501,0.017939224
Franchthi,FR-P_I,mg_ca,0.744806201,0.006606818
Franchthi,FR-P_I,mg_ca,0.699743571,0.015320006
Franchthi,FR-P_I,mg_ca,0.666345146,0.022781523
Franchthi,FR-P_I,mg_ca,0.642693127,0.014186555
Franchthi,FR-P_I,mg_ca,0.652364148,0.014747959
Franchthi,FR-P_I,mg_ca,0.659478808,0.028166805
Franchthi,FR-P_I,mg_ca,0.596422835,0.014665966
Franchthi,FR-P_I,mg_ca,0.58493707,0.018708837
Franchthi,FR-P_I,mg_ca,0.628344389,0.02343813
Franchthi,FR-P_I,mg_ca,0.65134304,0.036704897
Franchthi,FR-P_I,mg_ca,0.587598575,0.028221543
Franchthi,FR-P_I,mg_ca,0.563414478,0.011514239
Franchthi,FR-P_I,mg_ca,0.630198219,0.015225711
Franchthi,FR-P_I,mg_ca,0.591122833,0.011349935
Franchthi,FR-P_I,mg_ca,0.563824823,0.017000289
Franchthi,FR-P_I,mg_ca,0.623213643,0.022863841
Franchthi,FR-P_I,mg_ca,0.639146515,0.031073688
Franchthi,FR-P_I,mg_ca,0.676059841,0.028470568
Franchthi,FR-P_I,mg_ca,0.665588419,0.028894952
Franchthi,FR-P_I,mg_ca,0.785888293,0.022866068
Franchthi,FR-P_I,mg_ca,0.738868207,0.020756655
Franchthi,FR-P_I,mg_ca,0.807124855,0.018527983
Franchthi,FR-P_I,mg_ca,0.773089839,0.021975283
Franchthi,FR-P_I,mg_ca,0.772707531,0.028200124
Franchthi,FR-P_I,mg_ca,0.730174879,0.023234122
Franchthi,FR-P_I,mg_ca,0.77134655,0.039965598
Franchthi,FR-P_I,mg_ca,0.759755096,0.03111725
Franchthi,FR-P_I,mg_ca,0.788491996,0.035154645
Franchthi,FR-P_I,mg_ca,0.84312673,0.028321495
Franchthi,FR-P_I,mg_ca,0.804938728,0.020963766
Franchthi,FR-P_I,mg_ca,0.901244819,0.042899038
Franchthi,FR-P_I,mg_ca,0.944686042,0.02524368
Youra,Y-S_A,d18o,1.19,0.06
Youra,Y-S_A,d18o,1.23,0.03
Youra,Y-S_A,d18o,1.26,0.04
Youra,Y-S_A,d18o,1.44,0.04
Youra,Y-S_A,d18o,1.33,0.06
Youra,Y-S_A,d18o,1.46,0.06
Youra,Y-S_A,d18o,1.10,0.03
Youra,Y-S_A,d18o,1.46,0.04
Youra,Y-S_A,d18o,1.83,0.04
Youra,Y-S_A,d18o,1.95,0.06
Youra,Y-S_A,d18o,1.80,0.04
Youra,Y-S_A,d18o,2.08,0.09
Youra,Y-S_A,d18o,2.31,0.05
Youra,Y-S_A,d18o,2.15,0.04
Youra,Y-S_A,d18o,2.13,0.05
Youra,Y-S_A,d18o,1.72,0.04
Youra,Y-S_A,d18o,1.50,0.03
Youra,Y-S_A,d18o,0.85,0.04
Youra,Y-S_A,d18o,0.48,0.05
Youra,Y-S_A,d18o,1.31,0.06
Youra,Y-S_A,d18o,0.58,0.03
Youra,Y-S_A,d18o,1.69,0.05
Youra,Y-S_A,d18o,2.01,0.05
Youra,Y-S_A,d18o,2.27,0.04
Youra,Y-S_A,d18o,2.09,0.04
Youra,Y-S_A,d18o,2.12,0.04
Youra,Y-S_A,d18o,1.96,0.03
Youra,Y-S_A,d18o,2.03,0.05
Youra,Y-S_A,d18o,1.62,0.04
Youra,Y-S_A,d18o,1.80,0.04
Youra,Y-S_A,mg_ca,0.744488279,0.018595577
Youra,Y-S_A,mg_ca,0.789326914,0.028248254
Youra,Y-S_A,mg_ca,0.795144504,0.013392202
Youra,Y-S_A,mg_ca,0.805506156,0.024698517
Youra,Y-S_A,mg_ca,0.937270629,0.041652848
Youra,Y-S_A,mg_ca,0.676889348,0.007344841
Youra,Y-S_A,mg_ca,0.665584163,0.023388717
Youra,Y-S_A,mg_ca,0.62927881,0.03038998
Youra,Y-S_A,mg_ca,0.646222564,0.023657535
Youra,Y-S_A,mg_ca,0.636575519,0.013105933
Youra,Y-S_A,mg_ca,0.588713662,0.011588377
Youra,Y-S_A,mg_ca,0.591483971,0.007439652
Youra,Y-S_A,mg_ca,0.605700512,0.011398302
Youra,Y-S_A,mg_ca,0.604179525,0.032638961
Youra,Y-S_A,mg_ca,0.536644042,0.012658541
Youra,Y-S_A,mg_ca,0.575842883,0.018418624
Youra,Y-S_A,mg_ca,0.604015642,0.023652125
Youra,Y-S_A,mg_ca,0.529542841,0.030364381
Youra,Y-S_A,mg_ca,0.570544911,0.032491322
Youra,Y-S_A,mg_ca,0.546519143,0.052976051
Youra,Y-S_A,mg_ca,0.61371621,0.026373639
Youra,Y-S_A,mg_ca,0.548446103,0.022351407
Youra,Y-S_A,mg_ca,0.548790584,0.018058576
Youra,Y-S_A,mg_ca,0.557535405,0.020219946
Youra,Y-S_A,mg_ca,0.524442719,0.016906421
Youra,Y-S_A,mg_ca,0.567478175,0.03474537
Youra,Y-S_A,mg_ca,0.542441958,0.032502028
Youra,Y-S_A,mg_ca,0.524878504,0.048149392
Youra,Y-S_A,mg_ca,0.552428613,0.018385411
Youra,Y-S_A,mg_ca,0.52907376,0.025631761
Youra,Y-S_A,mg_ca,0.519268986,0.01328894
Youra,Y-S_A,mg_ca,0.535682812,0.014215404
Youra,Y-S_A,mg_ca,0.548001853,0.017146546
Youra,Y-S_A,mg_ca,0.514241723,0.011099619
Youra,Y-S_A,mg_ca,0.498613841,0.022117904
Youra,Y-S_A,mg_ca,0.538521484,0.015900878
Youra,Y-S_A,mg_ca,0.573699846,0.028319133
Youra,Y-S_A,mg_ca,0.549575818,0.013066494
Youra,Y-S_A,mg_ca,0.543716709,0.00908652
Youra,Y-S_A,mg_ca,0.52205507,0.015752442
Youra,Y-S_A,mg_ca,0.534681531,0.008159534
Youra,Y-S_A,mg_ca,0.539073115,0.027490553
Youra,Y-S_A,mg_ca,0.602549898,0.018048913
Youra,Y-S_A,mg_ca,0.542777331,0.045091951
Youra,Y-S_A,mg_ca,0.530481563,0.01460685
Youra,Y-S_A,mg_ca,0.5948307,0.02504304
Youra,Y-S_A,mg_ca,0.63687355,0.020543503
Youra,Y-S_A,mg_ca,0.594815454,0.03977894
Youra,Y-S_A,mg_ca,0.649921217,0.019410616
Youra,Y-S_A,mg_ca,0.634454391,0.016348055
Youra,Y-S_A,mg_ca,0.630315875,0.026378295
Youra,Y-S_A,mg_ca,0.644646062,0.029204058
Youra,Y-S_A,mg_ca,0.645814818,0.022575247
Youra,Y-S_A,mg_ca,0.724996417,0.022501058
Youra,Y-S_A,mg_ca,0.681053882,0.029540235
Youra,Y-S_A,mg_ca,0.647082389,0.024264445
Youra,Y-S_A,mg_ca,0.645343903,0.015402595
Youra,Y-S_A,mg_ca,0.694330623,0.024035833
Youra,Y-S_A,mg_ca,0.689120342,0.048903108
Youra,Y-S_A,mg_ca,0.813824219,0.019750017
Youra,Y-S_A,mg_ca,0.896384243,0.037867405
Youra,Y-S_A,mg_ca,0.866589537,0.028707693
Youra,Y-S_A,mg_ca,0.778261051,0.036588098
Youra,Y-S_A,mg_ca,0.861890335,0.031571098
Youra,Y-S_A,mg_ca,0.869529292,0.01679308
Youra,Y-S_A,mg_ca,0.885778238,0.031408302
Youra,Y-S_A,mg_ca,0.804578646,0.027461722
Youra,Y-S_A,mg_ca,0.663065038,0.030734043
Youra,Y-S_A,mg_ca,0.699511667,0.034662439
Youra,Y-S_A,mg_ca,0.632137814,0.028421134
Youra,Y-S_A,mg_ca,0.591246644,0.022494489
Youra,Y-S_A,mg_ca,0.621200884,0.029221102
Youra,Y-S_A,mg_ca,0.636275932,0.03736677
Youra,Y-S_A,mg_ca,0.676810578,0.024004568
Youra,Y-S_A,mg_ca,0.705837968,0.04241251
Youra,Y-S_A,mg_ca,0.655967683,0.031928739
Youra,Y-W_B,d18o,-0.04,0.06
Youra,Y-W_B,d18o,0.32,0.04
Youra,Y-W_B,d18o,1.17,0.04
Youra,Y-W_B,d18o,1.69,0.05
Youra,Y-W_B,d18o,2.15,0.06
Youra,Y-W_B,d18o,2.23,0.05
Youra,Y-W_B,d18o,2.22,0.06
Youra,Y-W_B,d18o,1.73,0.04
Youra,Y-W_B,d18o,0.46,0.06
Youra,Y-W_B,d18o,1.36,0.08
Youra,Y-W_B,d18o,2.25,0.06
Youra,Y-W_B,d18o,2.20,0.03
Youra,Y-W_B,d18o,1.67,0.05
Youra,Y-W_B,d18o,0.43,0.06
Youra,Y-W_B,mg_ca,1.04983271,1.04983271
Youra,Y-W_B,mg_ca,0.893242731,0.893242731
Youra,Y-W_B,mg_ca,0.741471003,0.741471003
Youra,Y-W_B,mg_ca,0.713085675,0.713085675
Youra,Y-W_B,mg_ca,0.688056261,0.688056261
Youra,Y-W_B,mg_ca,0.711139592,0.711139592
Youra,Y-W_B,mg_ca,0.758101467,0.758101467
Youra,Y-W_B,mg_ca,0.671596835,0.671596835
Youra,Y-W_B,mg_ca,0.658793043,0.658793043
Youra,Y-W_B,mg_ca,0.639694042,0.639694042
Youra,Y-W_B,mg_ca,0.667112028,0.667112028
Youra,Y-W_B,mg_ca,0.628768176,0.628768176
Youra,Y-W_B,mg_ca,0.627112292,0.627112292
Youra,Y-W_B,mg_ca,0.655508741,0.655508741
Youra,Y-W_B,mg_ca,0.751089632,0.751089632
Youra,Y-W_B,mg_ca,0.815491088,0.815491088
Youra,Y-W_B,mg_ca,0.872061944,0.872061944
Youra,Y-W_B,mg_ca,0.857361235,0.857361235
Youra,Y-W_B,mg_ca,0.903509436,0.903509436
Youra,Y-W_B,mg_ca,0.951616465,0.951616465
Youra,Y-W_B,mg_ca,0.801378479,0.801378479
Youra,Y-W_B,mg_ca,0.8574769,0.8574769
Youra,Y-W_B,mg_ca,0.949805271,0.949805271
Youra,Y-W_B,mg_ca,0.925675557,0.925675557
Youra,Y-W_B,mg_ca,0.932355364,0.932355364
Youra,Y-W_B,mg_ca,1.020507002,1.020507002
Youra,Y-W_B,mg_ca,0.959977367,0.959977367
Youra,Y-W_B,mg_ca,0.992721154,0.992721154
Youra,Y-W_B,mg_ca,0.901567061,0.901567061
Youra,Y-W_B,mg_ca,0.817234261,0.817234261
Youra,Y-W_B,mg_ca,0.839435494,0.839435494
Youra,Y-W_B,mg_ca,0.834354451,0.834354451
Youra,Y-W_B,mg_ca,0.923644499,0.923644499
Youra,Y-W_B,mg_ca,0.80413914,0.80413914
Youra,Y-W_B,mg_ca,0.756611208,0.756611208
Youra,Y-W_B,mg_ca,0.770281278,0.770281278
Youra,Y-W_B,mg_ca,0.835306665,0.835306665
Youra,Y-W_B,mg_ca,0.828578603,0.828578603
Youra,Y-W_B,mg_ca,0.732318674,0.732318674
Youra,Y-W_B,mg_ca,0.710162749,0.710162749
Youra,Y-W_B,mg_ca,0.640645869,0.640645869
Youra,Y-W_B,mg_ca,0.672198271,0.672198271
Youra,Y-W_B,mg_ca,0.680253119,0.680253119
Youra,Y-W_B,mg_ca,0.615011772,0.615011772
Youra,Y-W_B,mg_ca,0.622470253,0.622470253
Youra,Y-W_B,mg_ca,0.617985539,0.617985539
Youra,Y-W_B,mg_ca,0.586847297,0.586847297
Youra,Y-W_B,mg_ca,0.576985646,0.576985646
Youra,Y-W_B,mg_ca,0.565704475,0.565704475
Youra,Y-W_B,mg_ca,0.618526759,0.618526759
Youra,Y-W_B,mg_ca,0.664720269,0.664720269
Youra,Y-W_B,mg_ca,0.665738567,0.665738567
Youra,Y-W_B,mg_ca,0.645604289,0.645604289
Youra,Y-W_B,mg_ca,0.634752009,0.634752009
Youra,Y-W_B,mg_ca,0.674273111,0.674273111
Youra,Y-W_B,mg_ca,0.679979846,0.679979846
Youra,Y-W_B,mg_ca,0.647984056,0.647984056
Youra,Y-W_B,mg_ca,0.673898717,0.673898717
Youra,Y-W_B,mg_ca,0.601874985,0.601874985
Youra,Y-W_B,mg_ca,0.653645796,0.653645796
Youra,Y-W_B,mg_ca,0.638183993,0.638183993
Youra,Y-W_B,mg_ca,0.587355809,0.587355809
Youra,Y-W_B,mg_ca,0.568221572,0.568221572
Youra,Y-W_B,mg_ca,0.629877717,0.629877717
Youra,Y-W_B,mg_ca,0.626626517,0.626626517
Youra,Y-W_B,mg_ca,0.649888907,0.649888907
Youra,Y-W_B,mg_ca,0.712554147,0.712554147
Youra,Y-W_B,mg_ca,0.716175449,0.716175449
Youra,Y-W_B,mg_ca,0.765220778,0.765220778
Youra,Y-W_B,mg_ca,0.858647809,0.858647809
Youra,Y-W_B,mg_ca,0.895790182,0.895790182
Youra,Y-W_B,mg_ca,0.960014416,0.960014416
Youra,Y-S_C,d18o,1.32,0.05
Youra,Y-S_C,d18o,1.48,0.03
Youra,Y-S_C,d18o,1.11,0.03
Youra,Y-S_C,d18o,1.46,0.03
Youra,Y-S_C,d18o,1.78,0.05
Youra,Y-S_C,d18o,1.93,0.06
Youra,Y-S_C,d18o,2.19,0.04
Youra,Y-S_C,d18o,1.83,0.05
Youra,Y-S_C,d18o,1.62,0.04
Youra,Y-S_C,d18o,1.40,0.05
Youra,Y-S_C,d18o,1.33,0.06
Youra,Y-S_C,d18o,1.07,0.07
Youra,Y-S_C,d18o,0.74,0.06
Youra,Y-S_C,d18o,0.48,0.04
Youra,Y-S_C,d18o,1.41,0.05
Youra,Y-S_C,mg_ca,0.814949029,0.040437388
Youra,Y-S_C,mg_ca,0.761617471,0.058434536
Youra,Y-S_C,mg_ca,0.695618487,0.030066262
Youra,Y-S_C,mg_ca,0.62699345,0.027515238
Youra,Y-S_C,mg_ca,0.697937847,0.03799656
Youra,Y-S_C,mg_ca,0.668647261,0.031200242
Youra,Y-S_C,mg_ca,0.661921203,0.03406661
Youra,Y-S_C,mg_ca,0.682550603,0.049325299
Youra,Y-S_C,mg_ca,0.677259174,0.026288182
Youra,Y-S_C,mg_ca,0.672795085,0.021682713
Youra,Y-S_C,mg_ca,0.664052243,0.047385361
Youra,Y-S_C,mg_ca,0.746960253,0.033800621
Youra,Y-S_C,mg_ca,0.788391345,0.018516669
Youra,Y-S_C,mg_ca,0.774476189,0.039488597
Youra,Y-S_C,mg_ca,0.762745874,0.036479941
Youra,Y-S_C,mg_ca,0.737032479,0.013775609
Youra,Y-S_C,mg_ca,0.693414778,0.024370301
Youra,Y-S_C,mg_ca,0.795104786,0.061897181
Youra,Y-S_C,mg_ca,0.821287426,0.032004115
Youra,Y-S_C,mg_ca,0.829641174,0.030091316
Youra,Y-S_C,mg_ca,0.815398036,0.047451584
Youra,Y-S_C,mg_ca,0.705173084,0.024207076
Youra,Y-S_C,mg_ca,0.673053201,0.036442078
Youra,Y-S_C,mg_ca,0.677627062,0.043603335
Youra,Y-S_C,mg_ca,0.622711333,0.04219056
Youra,Y-S_C,mg_ca,0.625543846,0.03062979
Youra,Y-S_C,mg_ca,0.622697249,0.030266186
Youra,Y-S_C,mg_ca,0.630644192,0.027964301
Youra,Y-S_C,mg_ca,0.591066323,0.037531983
Youra,Y-S_C,mg_ca,0.641598911,0.042189227
Youra,Y-S_C,mg_ca,0.701435226,0.036983355
Youra,Y-S_C,mg_ca,0.593820341,0.028143885
Youra,Y-S_C,mg_ca,0.603556534,0.024513617
Youra,Y-S_C,mg_ca,0.598960594,0.044728297
Youra,Y-S_C,mg_ca,0.615681347,0.025216386
Youra,Y-S_C,mg_ca,0.642883124,0.029412666
Youra,Y-S_C,mg_ca,0.602409825,0.013057883
Youra,Y-S_C,mg_ca,0.559907228,0.029322287
Youra,Y-S_C,mg_ca,0.574023008,0.032768233
Youra,Y-S_C,mg_ca,0.564474815,0.015834995
Youra,Y-S_C,mg_ca,0.55579533,0.024373965
Youra,Y-S_C,mg_ca,0.5403869,0.015023273
Youra,Y-S_C,mg_ca,0.602604248,0.03403184
Youra,Y-S_C,mg_ca,0.615892832,0.018685047
Youra,Y-S_C,mg_ca,0.585176144,0.024747513
Youra,Y-S_C,mg_ca,0.636223249,0.01748808
Youra,Y-S_C,mg_ca,0.665532006,0.011741373
Youra,Y-S_C,mg_ca,0.665512867,0.026266513
Youra,Y-S_C,mg_ca,0.628007525,0.015882811
Youra,Y-S_C,mg_ca,0.71219579,0.022657024
Youra,Y-S_C,mg_ca,0.764951543,0.034175386
Youra,Y-S_C,mg_ca,0.681708801,0.02558769
Youra,Y-S_C,mg_ca,0.620719835,0.038310656
Youra,Y-S_C,mg_ca,0.624923953,0.039763488
Youra,Y-S_C,mg_ca,0.628453159,0.049430779
Youra,Y-S_C,mg_ca,0.628964831,0.047939657
Youra,Y-S_C,mg_ca,0.623883996,0.032867041
Youra,Y-S_C,mg_ca,0.77567148,0.021537301
Youra,Y-S_C,mg_ca,0.751042221,0.049225052
Youra,Y-S_C,mg_ca,0.753138118,0.050236492
Youra,Y-S_C,mg_ca,0.787562218,0.046805852
Youra,Y-S_C,mg_ca,0.799591882,0.028772793
Youra,Y-S_C,mg_ca,0.642644166,0.049229613
Youra,Y-W_G,d18o,1.15,0.06
Youra,Y-W_G,d18o,1.48,0.04
Youra,Y-W_G,d18o,1.43,0.04
Youra,Y-W_G,d18o,1.43,0.04
Youra,Y-W_G,d18o,1.28,0.05
Youra,Y-W_G,d18o,2.14,0.04
Youra,Y-W_G,d18o,1.46,0.03
Youra,Y-W_G,mg_ca,1.113024899,0.135545658
Youra,Y-W_G,mg_ca,0.883217284,0.04867574
Youra,Y-W_G,mg_ca,0.98386194,0.061177174
Youra,Y-W_G,mg_ca,0.993359181,0.080824086
Youra,Y-W_G,mg_ca,0.82669934,0.053712254
Youra,Y-W_G,mg_ca,0.876362999,0.049015148
Youra,Y-W_G,mg_ca,0.823345474,0.050724589
Youra,Y-W_G,mg_ca,0.801768913,0.076958517
Youra,Y-W_G,mg_ca,0.849427084,0.055174764
Youra,Y-W_G,mg_ca,0.88620244,0.058637839
Youra,Y-W_G,mg_ca,0.790484103,0.083178532
Youra,Y-W_G,mg_ca,0.817577256,0.068426548
Youra,Y-W_G,mg_ca,0.918240127,0.068413496
Youra,Y-W_G,mg_ca,0.83489627,0.035350116
Youra,Y-W_G,mg_ca,0.798624524,0.052932175
Youra,Y-W_G,mg_ca,0.790565885,0.048592824
Youra,Y-W_G,mg_ca,0.844521972,0.042172456
Youra,Y-W_G,mg_ca,0.890843351,0.048758927
Youra,Y-W_G,mg_ca,0.892034884,0.038813002
Youra,Y-W_G,mg_ca,0.957648266,0.061090813
Youra,Y-W_G,mg_ca,0.997268855,0.060841033
Youra,Y-W_G,mg_ca,0.990385587,0.041198594
Youra,Y-W_G,mg_ca,0.910174533,0.061947748
Youra,Y-W_G,mg_ca,0.984022926,0.106915505
Youra,Y-W_G,mg_ca,0.911705859,0.038269787
Youra,Y-W_G,mg_ca,0.811268761,0.031044403
Youra,Y-W_G,mg_ca,0.894049102,0.049202129
Youra,Y-W_G,mg_ca,0.872982259,0.073731293
Youra,Y-W_G,mg_ca,0.831153592,0.032393217
Youra,Y-W_G,mg_ca,0.832218317,0.04310505
